Name,Ticker,"Sub-Sector","Market Cap","Debt to Equity","Long Term Debt to Equity","Cash Conversion Cycle","Quick Ratio","Current Ratio","Interest Coverage Ratio","Working Capital Turnover Ratio","Net Income / Liabilities","Earning Power"
Arunis Abode Ltd,ARUNIS,"Investment Banking & Brokerage","11.553","13.446676970633693","10.97372488408037",,"4.617021276595745","4.617021276595745","2.8750000000000004","1.14","26.49006622516557","11.528822055137846"
Shakti Press Ltd,SHAKTIPR,"Publishing","11.5497762","65.18640350877192","22.368421052631575",,"1.7502429543245872","2.0932944606414","1.4999999999999991","1.0984848484848486","3.1331592689294983","4.290822407628125"
BCL Enterprises Ltd,BCLENTERPR,"Diversified Financials","11.5434","0","0",,"4.636363636363634","27.545454545454543",,"0.34811383189940437",,
Accord Synergy Ltd,ACCORD,"Telecom Services","11.4576","0","0",,"5.96734693877551","6.538775510204081","37.99999999999909","2.4193426520589343","14.652014652014318","2.166476624857417"
Millennium Online Solutions (India) Ltd,MILLENNIUM,"Technology Hardware","11.45446779","41.92037470725996","41.92037470725996",,"10.399999999999995","49.39999999999999",,"0.4594594594594595",,
RLF Ltd,RLF,"Textiles","11.437271035","12.684153790873157","8.659719726913401",,"0.8436363636363637","1.28","1.272727272727277","5.61904761904762","0.5813953488372181","0.4243710215216746"
Sab Events & Governance Now Media Ltd,SABEVENTS,"Publishing","11.42724499",,,,"0.27743902439024387","0.27743902439024387","-20.200000000000006","-0.8874172185430462",,
Shukra Jewellery Ltd,SHUKJEW,"Precious Metals, Jewellery & Watches","11.4147248","1.3282172373081462","0",,"0.7647058823529411","2.2424969987995196",,"0.5137023105857067","0.7185628742514953","0.21311863604072906"
Universal Office Automation Ltd,UNIOFFICE,"Industrial Machinery","11.399789708","0","0",,"71.5","71.5","-3.999999999999999","0.08441558441558443",,
Mystic Electronics Ltd,MYSTICELE,"Technology Distributors","11.385358848000001","4.352557127312297","4.352557127312297",,"806.9999999999999","806.9999999999999",,"0.07010834926704909",,
Kotak Nifty 100 Low Volatility 30 ETF,LOWVOL1,"Equity","11.309675944999999",,,,,,,,,
Encash Entertainment Ltd,ENCASH,"Movies & Entertainment","11.2998384","0","0",,"2.4666666666666615","54.26666666666666",,"0.021289918597370075",,
Devine Impex Ltd,DEVINE,"Commodities Trading","11.2861248","0","0",,"16.625","155.25",,"0.14285714285714288","49.99999999999894","0.3636363636363639"
Nippon India ETF Nifty 100,NIF100BEES,"Equity","11.262924036",,,,,,,,,
Lexoraa Industries Ltd,SERVOTEACH,"Industrial Machinery","11.252656",,,,"3.5000000000000004","3.5000000000000004",,"0",,
Pyxis Finvest Ltd,PYXISFIN,"Diversified Financials","11.226522959999999","0","0",,"0.1534788540245566","0.1534788540245566",,"-0.35839028094153375","10.641200545702592","6.226249634609763"
Dhanuka Realty Ltd,DRL,"Real Estate","11.223058","139.7741530740276","26.223337515683813",,"0.19844693701466787","1.543572044866264","2.30188679245283","0.7730263157894735","7.183098591549294","11.005863779882723"
K Z Leasing and Finance Ltd,KZLFIN,"Consumer Finance","11.2007396","34.97346840328027","6.994693680656055",,"0.08141321044546852","0.08141321044546852",,"-0.9109653233364575","6.2714776632302485","3.0274945937596565"
Adinath Exim Resources Ltd,ADIEXRE,"Consumer Finance","11.1994263","0","0",,"11.999999999999991","11.999999999999991",,"6.242424242424242","62.92134831460664","3.6327933235149725"
Niraj Ispat Industries Ltd,NIRAJISPAT,"Textiles","11.139","11.348684210526315","10.855263157894736",,"10.447154471544714","10.634146341463413","111.00000000000003","0.3719234275296263","29.411764705882383","7.459677419354842"
GSB Finance Ltd,GSBFIN,"Investment Banking & Brokerage","11.094","53.2671629445823","53.2671629445823",,"3.296296296296297","7.666666666666667",,"1.9116883116883117","18.926974664679577","8.563829787234042"
Setubandhan Infrastructure Ltd,SETUINFRA,"Construction & Engineering","11.05968688","158.53855470327005","14.735567218409365",,"0.5914148248383702","0.9554954142234251","28.999999999999915","-10.767938931297715","0.06360109393881468","0.28050490883590384"
Euro-Leder Fashion Ltd,EUROLED,"Apparel, Accessories & Luxury Goods","11.0587392","169.52515946137493","0",,"0.5066485753052917","0.9584803256445047","1.3048780487804899","-14.468431771894094","0.8079228563982364","4.07774390243903"
Prime Capital Market Ltd,PRIMECAPM,"Diversified Financials","11.0301103","2.100840336134454","2.100840336134454",,"0.09574468085106369","8.393617021276595",,"0.22024866785079933","0.8771929824561242","0.37523452157598325"
Rajasthan Petro Synthetics Ltd,RAJSPTR,"Logistics","11.0088691424795",,,,"0.0196078431372549","0.0196078431372549",,"-0.19900497512437815",,
Nippon India ETF Hang Seng BeES,HNGSNGBEES,"Equity","10.982502",,,,,,,,,
Glittek Granites Ltd,GLITTEKG,"Building Products - Granite","10.9548668","409.0725806451614","92.1370967741936",,"0.20391705069124416","1.2649769585253454","-2.590643274853802","0.870530209617756",,
RGF Capital Markets Ltd,RGF,"Diversified Financials","10.951752","0","0",,"3.491228070175439","3.491228070175439",,"0.10231023102310231","7.288754100742878e-16","5.774711970628518e-17"
Shukra Bullions Ltd,SKRABUL,,"10.9433846","0","0",,"0.5293040293040293","0.9981684981684982",,"0.4800000000000001","0.5319148936170218","0.547195622435021"
Jonjua Overseas Ltd,JONJUA,"Industrial Conglomerates","10.93696782","0.07776049766718507","0",,"1.2803030303030305","2.6590909090909096",,"1.1886524822695037","43.884892086330915","10.485933503836318"
Inani Securities Ltd,INANISEC,"Investment Banking & Brokerage","10.9111338","1.156677181913775","0",,"1.9206534422403734","1.941656942823804",,"0.499131441806601","15.269804822043628","6.491164803461953"
Gallops Enterprise Ltd,GALLOPENT,,"10.899795","0","0",,"14.799999999999997","26.799999999999997",,"0.08743169398907105","14.285714285714294","0.6410256410256417"
Motilal Oswal Nasdaq Q50 ETF,MONQ50,"Equity","10.8938445",,,,,,,,,
Vinayak Polycon International Ltd,VINAYAKPOL,"Packaging","10.873890055","92.05020920502093","23.43096234309624",,"1.0170316301703164","1.5644768856447688","1.8372093023255855","10.846347607052895","4.955752212389414","7.574304889741149"
Future Supply Chain Solutions Ltd,FSC,"Logistics","10.795365108","145.51026992149696","111.39907516937308",,"1.7115575522016389","1.7155452358117544","-7.844506399695858","1.7447616619933728",,
Shoora Designs Ltd,SHOORA,"Apparel, Accessories & Luxury Goods","10.7903664","0","0",,"17.90909090909091","31.272727272727273",,"1.8159509202453987",,"0.28653295128941153"
Tulasee Bio-Ethanol Ltd,TULASEEBIOE,"Oil & Gas Refining & Marketing","10.7372282","871.0843373493975","871.0843373493975",,"2.7647058823529416","3.3823529411764706",,"0",,
Saianand Commercial Ltd,SAICOM,"Trading Companies & Distributors","10.6784","0","0",,"6.740072202166066","6.740072202166066",,"0.349654071314529","27.07581227436818","1.9461797212878433"
Chemo Pharma Laboratories Ltd,CHEMOPH,"Pharmaceuticals","10.647","0","0",,"34.72222222222222","34.72222222222222",,"0.3021346469622332","576.190476190481","12.682551883166795"
Span Divergent Ltd,SDL,"Food Distributors","10.606712673999999",,,,"0.403184005923732","0.4468715290633099","2.111111111111113","-0.9258902791145334","3.0862233534839363","6.370494551550718"
Subhash Silk Mills Ltd,SUBSM,"Textiles","10.60125","8.19047619047619","8.19047619047619",,"5.418918918918918","5.6891891891891895","11.571428571428571","0.895800933125972","11.138014527845046","5.536568694463433"
Tamil Nadu Steel Tubes Ltd,TNSTLTU,"Building Products - Pipes","10.5929616","66.24472573839662","5.379746835443042",,"1.8187579214195184","3.6489226869455007","1.1525423728813424","3.4707158351409975","1.296379079123791","2.1350078492935385"
Rajath Finance Ltd,RAJATH,"Diversified Financials","10.588","8.303886925795053","8.303886925795053",,"0.6428571428571428","0.6904761904761905",,"-8646911284551352",,
Kumbhat Financial Services Ltd,KUMPFIN,"Diversified Financials","10.583","0","0",,"2.7499999999999996","2.7499999999999996",,"1.2592592592592595",,
HDFC Nifty100 Quality 30 ETF,HDFCQUAL,"Equity","10.5760902",,,,,,,,,
Longspur International Ventures Ltd,LONGSPUR,,"10.55145","2.2539098436062557","0",,"0.5037974683544304","0.5037974683544304","5.2","-4.947368421052632","11.392405063291159","3.036200856364345"
Agio Paper & Industries Ltd,AGIOPAPER,"Paper Products","10.5460116","28.957528957528968","0",,"0.03375120540019286","0.03375120540019286","-0.15053763440860216","-0.031496062992125984",,
Mipco Seamless Rings (Gujarat) Ltd,MPCOSEMB,,"10.5070488",,,,"0.045112781954887216","0.045112781954887216",,"0",,
Uniroyal Marine Exports Ltd,UNRYLMA,"Packaged Foods & Meats","10.5032695","4127.777777777774","722.2222222222216",,"0.3594954449894885","1.1807988787666435","-0.8157894736842124","7.875999999999996",,
VKJ Infra Developers Ltd,VKJINFRA,"Construction & Engineering","10.471865096","6.77382319173364","2.5641025641025643",,"2.0220689655172412","2.0220689655172412",,"0.027434842249657067","0.25220680958385877","0.05871990604815037"
Suncity Synthetics Ltd,SUNCITYSY,"Textiles","10.4702586","5155.555555555563","3088.8888888888937",,"0.3805970149253732","0.9589552238805971","1.3636363636363644","-4.350877192982457","2.205882352941179","5.424954792043401"
Nexus Surgical and Medicare Ltd,NEXUSSURGL,,"10.4677447","0","0",,"1.0806451612903225","1.4032258064516128","28.999999999999996","8.53658536585366","16.12903225806451","16.11111111111111"
Abhinav Leasing & Finance Ltd,ALFL,,"10.44582","0","0",,"0.21818181818181814","1.1511363636363636",,"-4.016617210682493","0.48893463715903535","0.536672629695888"
Triton Corp Ltd,TRITON,"IT Services & Consulting","10.3942618","233.33333333333204","0",,"0.5610328638497654","0.5610328638497654","-1.3157894736842106","-0.005649717514124294",,
RCI Industries & Technologies Ltd,RCIIND,"Metals - Copper","10.393463145",,,,"0.11413777577667718","0.14984241332733003","-118.83333333333333","-0.3733175473579262",,
Gagan Gases Ltd,GAGAN,"Oil & Gas - Storage & Transportation","10.39255","12.78688524590164","12.78688524590164",,"23.749999999999996","24.999999999999996","2.999999999999987","0.7659574468085107","8.620689655172335","3.305785123966929"
Indian Link Chain Manufactrers Ltd,INLCM,"Commodities Trading","10.3275","0","0",,"0.3846153846153846","0.3846153846153846",,"0.49056603773584906","22.500000000000043","2.4861878453038684"
BKM Industries Ltd,BKMINDST,"Packaging","10.28884585","94.87412405917469","15.254347261873868",,"0.22299721004384218","0.3599541650059785",,"-0.010486743173723782",,
Haria Exports Ltd,HARIAEXPO,"Commodities Trading","10.2795","0","0",,"16.999999999999996","16.999999999999996",,"1.888888888888889","900.0000000001601","0.6414825374198149"
Soma Papers and Industries Ltd,SOMAPPR,"Paper Products","10.25672725","21.73913043478261","21.73913043478261",,"29.000000000000004","29.000000000000004",,"2.25",,
Kandagiri Spinning Millis Ltd,KANDAGIRI,"Textiles","10.208211",,,,"0.44041450777202074","0.44041450777202074","0.2618025751072961","-0.8856304985337244",,"4.118838622552328"
Shangar Decor Ltd,SHANGAR,"Home Furnishing","10.1840128","115.06105834464043","115.06105834464043",,"1.1153198653198655","1.2912457912457913","22.399999999999974","3.1591737545565004","3.7073170731707252","4.0186580552565445"
Mega Fin (India) Ltd,MEGFI,"Diversified Financials","10.170322","5.164319248826291","5.164319248826291",,"0.5","0.5",,"-5.4","61.9047619047619","8.11965811965812"
Net Pix Shorts Digital Media Ltd,NETPIX,,"10.080189","34.57627118644068","34.57627118644068",,"1.0454545454545454","16.931818181818183",,"0.08293460925039874","1.6129032258064606","0.5966587112171864"
Krishna Capital and Securities Ltd,KRISHNACAP,"Investment Banking & Brokerage","10.043712","0","0",,"12.000000000000004","21.000000000000004",,"1.1428571428571428","700.000000000031","2.6856240126382307"
Ladam Affordable Housing Ltd,LAHL,"Real Estate","9.976007","28.818528290823807","0",,"0.6148267526188557","0.9153908138597905",,"-1.7049180327868845",,
Amarnath Securities Ltd,AMARSEC,"Investment Banking & Brokerage","9.9546636","13.986013986013987","0",,"0.05063291139240506","0.05063291139240506",,"-0.45810055865921784","24.05063291139243","5.118110236220474"
Monind Ltd,MONIND,"Steel","9.913638566",,,,"0.0003771450122572129","0.0003771450122572129","-0.152046783625731","0",,
Polymac Thermoformers Ltd,POLYMAC,"Plastic Products","9.9122568","14.474929044465467","14.474929044465467",,"1.6875","2.3288690476190474","3.68750000000001","1.8778531770512032","3.836930455635512","3.120042305658391"
Vaghani Techno Build Ltd,VAGHANI,"Real Estate","9.90756","0","0",,"2.571428571428567","66.85714285714285",,"0.03703703703703704",,"1.364256480218281"
Welcure Drugs and Pharmaceuticals Ltd,WELCURE,"Pharmaceuticals","9.9043693","0","0",,"1","1",,"-18",,
JMG Corporation Ltd,JMGCORP,"IT Services & Consulting","9.888421165","12.219101123595506","12.219101123595506",,"8.733333333333334","8.733333333333334","3.1249999999999982","0.7853881278538812","16.504854368932023","3.0674846625766854"
Umiya Tubes Ltd,UMIYA,"Steel","9.886586996","46.19932432432432","0.7601351351351323",,"1.768219832735962","2.1158900836320194","-4.651515151515151","0.05465587044534414",,
VCU Data Management Ltd,VCU,"Electronic Equipments","9.734","0","0",,"100","100",,"1.5977011494252873","3.9999999999999494","0.09950248756218844"
Siddha Ventures Ltd,SIDDHA,"Investment Banking & Brokerage","9.718056","0","0",,"6.000000000000227","3431",,"0.00814035087719298","1619.9999999997697","1.9310681984844782"
Jointeca Education Solutions Ltd,JOINTECAED,"Software Services","9.7048257","13.392857142857142","0",,"0.17575757575757578","0.17575757575757578",,"-0.10924369747899161",,
OTCO International Ltd,OTCO,"IT Services & Consulting","9.635313159999999","243.72623574144492","0",,"0.21199442119944217","1.2775453277545328","8.000000000000012","0.9950495049504947","0.837988826815644","0.8171603677221667"
Enterprise International Ltd,ENTRINT,"Textiles","9.6014582","0","0",,"58.37499999999995","59.37499999999995","4.833333333333335","1.2653927813163484","11.538461538461561","1.9256308100929622"
SC Agrotech Ltd,SCAGRO,"Agro Products","9.592","0","0",,"6.200000000000002","8.400000000000002",,"4.704225352112674","85.7142857142856","9.66542750929368"
Chemiesynth (Vapi) Ltd,CHEMIESYNT,"Specialty Chemicals","9.51086","137.03703703703704","75.48500881834217",,"0.2149901380670611","0.5384615384615384","0.352112676056339","-3.8957345971563995",,"0.7971938775510223"
HDFC Nifty Growth Sectors 15 ETF,HDFCGROWTH,"Equity","9.508923105",,,,,,,,,
Flora Corporation Ltd,FLORACORP,"Food Distributors","9.476254375","0","0",,"0.6786488999070343","1.1447164549116824",,"32.3995535714286","1.1775643012085564","1.4061654948620907"
Ganga Pharmaceuticals Ltd,GANGAPHARM,"Pharmaceuticals","9.4650305","19.29078014184397","5.531914893617022",,"3.727272727272727","4.75206611570248","1.3888888888888915","0.7650834403080873","3.1250000000000275","2.8901734104046293"
Rama Petrochemicals Ltd,RAMAPETRO,"Trading Companies & Distributors","9.4538682",,,,"0.08253790005614824","0.08253790005614824","0.7050359712230214","-0.10194690265486725",,"24.378109452736314"
Symbiox Investment & Trading Co Ltd,SYMBIOX,"Textiles","9.41748633","0","0",,"105.76666666666667","106.06666666666668",,"0.13144493952896244","67.74193548387049","0.7851758793969834"
Sabrimala Industries India Ltd,SIIL,"Technology Hardware","9.3680875","0","0",,"11.526315789473685","11.789473684210527","25","1.0119521912350598","55.172413793103544","7.429420505200595"
Northlink Fiscal and Capital Services Ltd,NORTHLINK,"Construction & Engineering","9.35025","19.863013698630134","19.863013698630134",,"2.135135135135135","2.135135135135135",,"0.7142857142857143",,
Dr Lalchandani Labs Ltd,DLCL,"Hospitals & Diagnostic Centres","9.3160962","71.74887892376681","37.107623318385656",,"1.7857142857142856","2.071428571428571","2.657894736842105","0.8662092624356776","7.150964812712823","5.696559503666101"
Ramchandra Leasing and Finance Ltd,RLFL,"Diversified Financials","9.311484","5.615942028985507","5.615942028985507",,"0.15126050420168066","0.15126050420168066",,"-0.8932038834951457","1.2987012987012971","0.2832861189801695"
Sanchay Finvest Ltd,SANCF,,"9.21375","10.843373493975905","0",,"3.2222222222222223","3.2222222222222223",,"0.36434108527131787","29.62962962962955","5.811138014527842"
Virgo Global Ltd,VIRGOGLOB,"IT Services & Consulting","9.2122711","311.24999999999994","311.24999999999994",,"0.32251908396946555","1.6297709923664119","11.666666666666952","25.805766312594848","3.10077519379856","4.098360655737805"
Shashwat Furnishing Solutions Ltd,SFSL,"Office Services & Supplies","9.1872","48.757763975155285","24.223602484472053",,"1.2066666666666668","2.5733333333333333","-4.235294117647059","0.8579387186629527",,
Dhenu Buildcon Infra Ltd,DHENUBUILD,"Commodities Trading","9.1866","0","0",,"0.19999999999999998","0.19999999999999998",,"0",,
VB Industries Ltd,VBIND,"Diversified Financials","9.175565","0","0",,"14.719764011799409","15.005899705014748",,"0.04340497260851243","1.0339734121122555","0.0980969197567193"
Promact Impex Ltd,PROMACT,"Plastic Products","9.1686144",,,,"0.5745614035087718","0.5745614035087718","2.735849056603773","-0.40685714285714286","9.748083242059144","20.2231520223152"
Shree Precoated Steels Ltd,SPSL,"Real Estate","9.136763714",,,,"0.1540880503144654","0.1540880503144654",,"0",,
Rotographics India Ltd,RGIL,"Commodities Trading","9.12702327893432","0.8450704225352113","0.8450704225352113",,"2.5","2.5",,"4.777777777777777",,
VXL Instruments Ltd,VXLINSTR,"Technology Hardware","9.1008384","168.23529411764713","147.05882352941182",,"1.409090909090909","1.453282828282828","-10.26086956521739","1.7430167597765365",,
Minolta Finance Ltd,MINOLTAF,"Diversified Financials","9.1","12.395153774464118","12.395153774464118",,"0.8999999999999999","0.9111111111111111",,"21.230769230769248","2.100840336134447","0.533943554538519"
Nouveau Global Ventures Ltd,NOUVEAU,"Conglomerates","9.09097","133.2786885245901","131.31147540983602",,"0.05952380952380952","0.05952380952380952","-1.6249999999999998","-0.21702127659574472",,
Mount Housing and Infrastructure Ltd,MOUNT,,"9.0800426","239.7379912663755","192.7947598253275",,"2.26969696969697","4.587878787878788","1.0756302521008405","0.18629646215853116","0.6191950464396291","7.314285714285715"
Hindustan Bio Sciences Ltd,HINDBIO,"Biotechnology","9.071958","320.00000000000006","320.00000000000006",,"95","95",,"5.675675675675678","1.9379844961240331","1.479289940828404"
V B Desai Financial Services Ltd,VBDESAI,"Investment Banking & Brokerage","9.05125211","0","0",,"1.8142857142857147","1.828571428571429",,"7.33333333333333","69.11764705882368","5.094494658997537"
Kuber Udyog Ltd,KUBERJI,"Specialty Chemicals","9.004759","86.29032258064515","0",,"0.10185185185185185","0.10185185185185185",,"-0.2047531992687386","2.7777777777777803","1.2931034482758632"
Mafia Trends Ltd,MAFIA,"Apparel Retail","8.9823723","26.933701657458567","0.6906077348066304",,"0.7724550898203593","2.061377245508982","2.920000000000001","1.2904446546830652","4.7477744807121685","5.221745350500717"
Peeti Securities Ltd,PEETISEC,"Textiles","8.982208","0","0",,"4.808823529411765","7.654411764705883",,"2.8313725490196076","22.994652406417064","4.291497975708497"
Ambassador Intra Holdings Ltd,AIHL,"Textiles","8.98013203","13.707165109034268","0",,"3.086956521739131","3.086956521739131",,"0.13733905579399142","8.510638297872346","1.0869565217391308"
Chadha Papers Ltd,CHADPAP,"Paper Products","8.928534999999949","507.9870729455217","231.2096029547553",,"0.8444313494401887","1.214422510312316",,"0",,
KMF Builders and Developers Ltd,KMFBLDR,"Real Estate","8.880678","3.4398034398034394","3.4398034398034394",,"0.7600872410032716","2.3380588876772084","22.33333333333339","1.7096505823627288","4.90093847758083","3.073394495412851"
Golden Carpets Ltd,GOLCA,"Textiles","8.859067034999999",,,,"0.5820895522388061","4.537313432835821",,"0.3685300207039337",,
Parker Agro Chem Exports Ltd,PARKERAC,"Trading Companies & Distributors","8.84115","21.078431372549023","6.862745098039216",,"1.6071428571428574","1.6071428571428574","15.714285714285696","19.71428571428571","86.39999999999989","20.63789868667915"
Integra Capital Ltd,INTCAPL,"Diversified Financials","8.81775","0","0",,"3.500000000000003","95.5",,"0.7163323782234956","3199.9999999999277","20.12448132780083"
Worldwide Aluminium Limited,WWALUM,"Trading Companies & Distributors","8.8138566","0","0",,"2.6015625000000004","2.6015625000000004",,"1.0951993490642797","0.260416666666661","0.09999999999999785"
Kabra Drugs Ltd,KABRADG,"Pharmaceuticals","8.7788961","158.33333333333346","0",,"1.303724928366762","1.303724928366762",,"0",,
Saffron Industries Ltd,SAFFRON,"Paper Products","8.7731292",,,,"0.11956521739130427","0.874223602484472","-188.0000000000001","23.366906474820148",,
Super Bakers Ltd,SUPERBAK,"Packaged Foods & Meats","8.76264","0","0",,"18.083333333333332","18.083333333333332",,"0.211340206185567","152.1739130434787","9.75609756097561"
Mukta Agriculture Ltd,MUKTA,"Commodities Trading","8.737753713","4.8670572329878325","4.8670572329878325",,"133","133",,"0.22222222222222218",,
RSC International Ltd,RSCINT,"Textiles","8.6762973",,,,"0.9411764705882353","0.9411764705882353",,"-42.99999999999993",,
Stanpacks (India) Ltd,STANPACK,"Packaging","8.668512","129.46298984034834","14.22351233671989",,"0.3819444444444446","1.4606481481481484","0.7352941176470568","5.584521384928716","2.6574803149606088","4.398826979472129"
Coral Newsprints Ltd,CORNE,"Paper Products","8.6653805",,,,"0.13155703580349706","0.16153205661948375",,"-0.22123893805309733",,
Filmcity Media Ltd,FILME,"Movies & TV Serials","8.651584226999999","0.33003300330033003","0.33003300330033003",,"2.230769230769231","24.384615384615383",,"0.6733333333333333","71.4285714285712","3.154574132492104"
Tashi India Ltd,TASHIND,"Diversified Financials","8.650125","0","0",,"57.57142857142857","57.57142857142857",,"0.8414096916299559","90.90909090909021","2.1160409556313993"
Zinema Media and Entertainment Ltd,ZINEMA,"Trading Companies & Distributors","8.637003","0","0",,"33.18181818181818","33.18181818181818",,"0.07055214723926381","25.925925925925974","2.8542303771661577"
VR Woodart Ltd,VRWODAR,,"8.607463868",,,,"0","0",,"0",,
Jayatma Industries Ltd,JAYIND,"Textiles","8.5947648","109.0982940698619","33.71242891957758",,"0.6197458455522976","1.8211143695014667","1.059999999999996","3.5109070034443155","0.4648074369189513","5.8092802338326415"
CMI Ltd,CMICABLES,"Cables","8.590716952",,,,"0.2068558500959032","0.22761028869325725","-157.7162162162162","-0.09301225712371416",,
HDFC Nifty NEXT 50 ETF,HDFCNEXT50,"Equity","8.575619",,,,,,,,,
Integrated Hitech Ltd,INTEGHIT,"Software Services","8.553933","33.46153846153847","0",,"1.4021739130434783","1.4021739130434783",,"0.042296072507552865",,
Dhanvantri Jeevan Rekha Ltd,ZDHJERK,"Hospitals & Diagnostic Centres","8.545164","0","0",,"1.272020725388601","1.305699481865285","25.0000000000001","22.192513368983956","2.6978417266187225","1.6633399866932865"
Haria Apparels Ltd,HARIAAPL,"Textiles","8.5317084","24.952741020793955","14.366729678638944",,"0.04046242774566478","0.04046242774566478","4.370370370370371","-0.294010889292196","9.285714285714288","7.819748177601063"
AMS Polymers Ltd,AMS,,"8.5105425","286.5470852017937","0",,"1.0354628422425034","1.1089960886571057","2.265624999999986","21.546391752577286","1.537659629919184","3.3854774690637193"
Ganon Products Ltd,GANONPRO,"Distributors","8.453886","0","0",,"0.09374999999999999","0.09374999999999999","1.3018867924528323","-2.873529411764706","0.5522319374137191","2.11009174311927"
Vision Cinemas Ltd,VISIONCINE,"Movies & Entertainment","8.428080395","7.772621809744781","7.772621809744781",,"4.336244541484716","4.336244541484716",,"0.3201607501674482",,
Goyal Associates Ltd,GOYALASS,"Investment Banking & Brokerage","8.4018125","47.5095785440613","47.5095785440613",,"1.3826086956521741","1.3826086956521741",,"-25.06666666666668","25.41666666666666","16.766467065868255"
Citi Port Financial Services Ltd,CITIPOR,"Diversified Financials","8.3669","0","0",,"2.9496855345911945","2.9496855345911945",,"0.1262135922330097","1.8987341772151927","0.8528784648187642"
Mayur Floorings Ltd,MAYURFL,"Building Products - Granite","8.3624088","39.74630021141649","27.27272727272727",,"0.7478260869565219","1.4173913043478263","1.5333333333333348","7.9999999999999964","1.6064257028112539","3.185595567867039"
Aryan Share & Stock Brokers Ltd,ARYAN,"Investment Banking & Brokerage","8.355","0","0",,"1.2193548387096775","1.2193548387096775",,"-9.41463414634146","25.49019607843136","3.126809496236247"
UTI S&P BSE Sensex Next 50 Exchange Traded Fund,UTISXN50,"Equity","8.33829663",,,,,,,,,
S G N Telecoms Ltd,SGNTE,"Electrical Components & Equipments","8.3234197","0","0",,"28.11111111111111","28.11111111111111","-61","0.03285420944558522",,
Rahul Merchandising Ltd,RAHME,"Textiles","8.317008",,,,"0","0",,"-0.25",,
Suumaya Corporation Ltd,SUUMAYA,"Trading Companies & Distributors","8.306936064","8.235170382835507","4.848548590660496",,"0.1053052470874757","0.1053052470874757","-1276.2631578947369","-0.014850415811642724",,
Ramgopal Polytex Ltd,RAMGOPOLY,"Commodities Trading","8.294","0","0",,"32.099999999999994","32.43333333333333","-8.764705882352933","1.263790278536319",,
Hasti Finance Ltd,HASTIFIN,"Consumer Finance","8.25987426","0","0",,"2.0606060606060606","2.0606060606060606",,"0.29900332225913623",,
Continental Controls Ltd,CONTICON,"Electrical Components & Equipments","8.254421808","0","0",,"52.24999999999999","52.24999999999999","-2.545454545454545","0.06153846153846155",,
Pro Clb Global Ltd,PROCLB,"Research & Consulting Services","8.241345","0.1811594202898551","0",,"3.8253968253968256","3.8253968253968256","26","0.20424671385237614","10.052910052910052","2.010827532869296"
Shree Salasar Investments Ltd,SALSAIN,"Investment Banking & Brokerage","8.197878","242.40853658536585","233.90243902439022",,"0.2640901771336554","0.2640901771336554",,"-0.29851662404092066","0.5335026992696091","0.5676741130091982"
Ushakiran Finance Ltd,USHAKIRA,"Diversified Financials","8.1907455","0","0",,"33.999999999999964","33.999999999999964",,"1.3333333333333335","10.810810810810812","0.9259259259259263"
Polytex India Ltd,POLYTEX,"Diversified Financials","8.127","5.7915057915057915","5.7915057915057915",,"0.38888888888888895","0.38888888888888895",,"0",,
Lakshmi Precision Screws Ltd,LAKPRE,"Industrial Machinery","8.118716914","989.9392558845861","236.97798025816246",,"0.26096101433819174","0.8427835051546392","-0.009368836291912402","-10.220730797912008",,
Shri Niwas Leasing and Finance Ltd,SHRINIWAS,"Diversified Financials","8.105916","9.90566037735849","0",,"5.181818181818182","7.454545454545454",,"0.30618892508143325",,
Simplex Papers Ltd,SIMPLXPAP,"Paper Products","8.10378",,,,"0.12038404726735599","0.12038404726735599",,"-0.028404344193817883","0.8856088560885612","7.272727272727275"
Sybly Industries Ltd,SYBLY,"Textiles","8.05785464","652.3255813953492","652.3255813953492","79587.3940097111","19.5","19.5","-10.536585365853659","0.012084592145015106",,
Jain Marmo Industries Ltd,JAINMARMO,"Building Products - Granite","8.014336","37.27959697732998","13.602015113350125",,"0.5046296296296297","2.615740740740741","1.214285714285714","0.5229793977812995","2.0270270270270268","2.4531024531024532"
Hittco Tools Ltd,HITTCO,"Industrial Machinery","8.0078011","120.9230769230769","100.6153846153846",,"1.6554054054054055","2.4256756756756754","1.4722222222222232","2.8660287081339715","3.474903474903483","6.287069988137609"
Foundry Fuel Products Ltd,FFPL,"Metals - Coke","7.9385625",,,,"0.01801801801801802","0.01801801801801802","-3.166666666666667","0",,
Bloom Dekor Ltd,BLOOM,"Wood Products","7.91175",,,,"0.361111111111111","1.1825396825396823","-13.299999999999986","25.60000000000002",,
Chandrima Mercantiles Ltd,CHANDRIMA,"Precious Metals, Jewellery & Watches","7.9053975","6.856783392744809","6.856783392744809",,"0.6292372881355932","0.6292372881355932",,"-5.981538461538462","1.1292346298619784","0.3770949720670376"
Axis Silver ETF,AXISILVER,"Equity","7.8703070319999995",,,,,,,,,
Kiran Print Pack Ltd,KIRANPR,"Stationery","7.8695617","0","0",,"3.1000000000000005","3.1000000000000005","1.0000000000000033","1.4103585657370519","8.695652173913066","0.3311258278145706"
TeleCanor Global Ltd,TELECANOR,"Application Software","7.859730659999999",,,,"0.2953451043338684","0.2953451043338684","2.0000000000000018","-0.022384847180370215","0.04938271604938282","0.1354096140826"
